duration,definition,viewCount,likeCount,commentCount,publishedAt,channelId,title,description,localized,tags,k
PT22M21S,hd,27127,641,9,2021-09-14T22:37:51Z,UCwQhhYZDmqyNj9hjJ-xH0rw,"SHS Philippine Politics and Governance Q1 Ep1: The Concept, Relationship, and Importance of Politics","Senior High School
Philippine Politics and Governance
Ep 1: The Concept, Relationship, and Importance of Politics, Governance and Government
Teacher: Ricaflor S. Pingal","{'title': 'SHS Philippine Politics and Governance Q1 Ep1: The Concept, Relationship, and Importance of Politics', 'description': 'Senior High School\nPhilippine Politics and Governance\nEp 1: The Concept, Relationship, and Importance of Politics, Governance and Government\nTeacher: Ricaflor S. Pingal'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT22M52S,hd,26022,753,0,2021-09-14T05:46:21Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Introduction of World Religions and Belief Systems Q1 Ep 1: Understanding the Nature of Religion,"Senior High School Introduction of World Religions and Belief Systems 
Quarter 1
Episode 1: Understanding the Nature of Religion
Teacher Broadcaster: Jester M. Pagkaliwagan","{'title': 'SHS Introduction of World Religions and Belief Systems Q1 Ep 1: Understanding the Nature of Religion', 'description': 'Senior High School Introduction of World Religions and Belief Systems \nQuarter 1\nEpisode 1: Understanding the Nature of Religion\nTeacher Broadcaster: Jester M. Pagkaliwagan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT19M35S,hd,55534,1418,98,2021-09-14T00:48:23Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Pre-calculus Q1 Ep1: Introduction to Pre-calculus and Conic Sections,"Senior High School Pre-calculus
Quarter 1
Episode 1: Introduction to Pre-calculus and Conic Sections
Teacher Broadcaster: Mary Joy A. Villareal","{'title': 'SHS Pre-calculus Q1 Ep1: Introduction to Pre-calculus and Conic Sections', 'description': 'Senior High School Pre-calculus\nQuarter 1\nEpisode 1: Introduction to Pre-calculus and Conic Sections\nTeacher Broadcaster: Mary Joy A. Villareal'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT20M33S,hd,16446,299,5,2021-02-10T08:29:23Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE and Health Q1 Ep 5  Sports Injuries and Safety Protocols,"SHS Physical Education and Health
Quarter 1
Episode 5 : Sports Injuries and Safety Protocols
Teacher : Michael Angelo C. Maleriado","{'title': 'SHS PE and Health Q1 Ep 5  Sports Injuries and Safety Protocols', 'description': 'SHS Physical Education and Health\nQuarter 1\nEpisode 5 : Sports Injuries and Safety Protocols\nTeacher : Michael Angelo C. Maleriado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT20M29S,hd,16320,301,1,2021-02-10T06:23:29Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE and Health Q1 Ep 3  Engaging in Moderate to Vigorous Physical Activity,"SHS Physical Education and Health
Quarter 1
Episode 3 : Engaging in Moderate to Vigorous Physical Activity
Teacher : Michael Angelo C. Maleriado","{'title': 'SHS PE and Health Q1 Ep 3  Engaging in Moderate to Vigorous Physical Activity', 'description': 'SHS Physical Education and Health\nQuarter 1\nEpisode 3 : Engaging in Moderate to Vigorous Physical Activity\nTeacher : Michael Angelo C. Maleriado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT21M44S,hd,16754,275,10,2021-02-10T06:19:47Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE and Health Q1 Ep 4 Skill - related Fitness,"SHS Physical Education and Helath
Quarter 1
Episode 4 : Skill - related Fitness
Teacher : Michael Angelo C. Maleriado","{'title': 'SHS PE and Health Q1 Ep 4 Skill - related Fitness', 'description': 'SHS Physical Education and Helath\nQuarter 1\nEpisode 4 : Skill - related Fitness\nTeacher : Michael Angelo C. Maleriado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT23M35S,hd,19840,376,5,2021-02-10T06:17:26Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE and  Health Q1 Ep 6 Proper Etiquette and Safety in Using Facilities,"SHS Physical Education and Health
Quarter 1
Episode 6 : Proper Etiquette and Safety in Using Facilities
Teacher : Michael Angelo C. Maleriado","{'title': 'SHS PE and  Health Q1 Ep 6 Proper Etiquette and Safety in Using Facilities', 'description': 'SHS Physical Education and Health\nQuarter 1\nEpisode 6 : Proper Etiquette and Safety in Using Facilities\nTeacher : Michael Angelo C. Maleriado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT17M58S,hd,12147,210,8,2021-02-10T06:08:47Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE and Health Q1 Ep 9 Organizing a Fitness Event,"SHS Physical Education and Health
Quarter 1
Episode 9 : Organizing a Fitness Event
Teacher : Michael Angelo C. Maleriado","{'title': 'SHS PE and Health Q1 Ep 9 Organizing a Fitness Event', 'description': 'SHS Physical Education and Health\nQuarter 1\nEpisode 9 : Organizing a Fitness Event\nTeacher : Michael Angelo C. Maleriado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT16M50S,hd,7585,100,2,2021-02-10T06:05:38Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE and Health Q1 Ep 8 Optimizing your Health Through Physical  Activities,"SHS Physical Education and Health
Quarter 1
Episode 8 : Optimizing your Health Through Physical  Activities
Teacher : Sir Edgar Francisco","{'title': 'SHS PE and Health Q1 Ep 8 Optimizing your Health Through Physical  Activities', 'description': 'SHS Physical Education and Health\nQuarter 1\nEpisode 8 : Optimizing your Health Through Physical  Activities\nTeacher : Sir Edgar Francisco'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT18M13S,hd,13718,263,7,2020-12-29T04:58:06Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS PE Q1 Ep 2: Set Fitness Goal,"Senior High School
Quarter 1
Episode 2: Set Fitness Goal
Teacher: Edgar Francisco","{'title': 'SHS PE Q1 Ep 2: Set Fitness Goal', 'description': 'Senior High School\nQuarter 1\nEpisode 2: Set Fitness Goal\nTeacher: Edgar Francisco'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT27M55S,hd,6389,117,3,2021-02-03T13:22:58Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Reading and Writing Q1 Ep 8 Introduction to Claims,"SHS Reading and Writing
Quarter 1
Episode 8 : Introduction to Claims
Teacher : Kit Alfonso Nadado","{'title': 'SHS Reading and Writing Q1 Ep 8 Introduction to Claims', 'description': 'SHS Reading and Writing\nQuarter 1\nEpisode 8 : Introduction to Claims\nTeacher : Kit Alfonso Nadado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT27M36S,hd,6659,134,1,2021-02-03T13:13:10Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Physical Science Q1 Ep 6 Biological molecules,"SHS Physical Science
Quarter 1
Episode 6 : Biological molecules
Teacher : Antonio Maypa","{'title': 'SHS Physical Science Q1 Ep 6 Biological molecules', 'description': 'SHS Physical Science\nQuarter 1\nEpisode 6 : Biological molecules\nTeacher : Antonio Maypa'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT20M7S,hd,3313,39,1,2021-02-03T13:10:16Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Personal Development Q1 Ep 5 Self Development,"SHS Personal Development
Quarter 1
Episode 5 : Self Development
Teacher : Mark Anthony Jamisal","{'title': 'SHS Personal Development Q1 Ep 5 Self Development', 'description': 'SHS Personal Development\nQuarter 1\nEpisode 5 : Self Development\nTeacher : Mark Anthony Jamisal'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT29M37S,hd,13333,205,5,2021-02-03T13:07:58Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Physical Science Q1 Ep 5 Intermolecular Forces,"SHS Physical Science
Quarter 1
Episode 5 : Intermolecular Forces
Teacher : Anthony Maypa","{'title': 'SHS Physical Science Q1 Ep 5 Intermolecular Forces', 'description': 'SHS Physical Science\nQuarter 1\nEpisode 5 : Intermolecular Forces\nTeacher : Anthony Maypa'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT29M58S,hd,14399,304,11,2021-02-03T13:03:24Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Physical Science Q1 Ep 4 Polarity of Molecules,"SHS Physical Science
Quarter 1
Episode 4 : Polarity of Molecules
Teacher : Anthony Maypa","{'title': 'SHS Physical Science Q1 Ep 4 Polarity of Molecules', 'description': 'SHS Physical Science\nQuarter 1\nEpisode 4 : Polarity of Molecules\nTeacher : Anthony Maypa'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT28M9S,hd,8679,151,10,2021-02-03T12:59:04Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Personal Development Q1 Ep 6 Stress and Mental Health,"SHS Personal Development
Quarter 1
Episode 6 : Stress and Mental Health
Teacher : Mark Anthony Jamisal","{'title': 'SHS Personal Development Q1 Ep 6 Stress and Mental Health', 'description': 'SHS Personal Development\nQuarter 1\nEpisode 6 : Stress and Mental Health\nTeacher : Mark Anthony Jamisal'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT29M31S,hd,5141,83,0,2021-02-03T12:56:56Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Physical Science Q1 Ep 7 Chemical Reactions,"SHS Physical Science
Quarter 1
Episode 7 : Chemical Reactions
Teacher : Antonio Maypa","{'title': 'SHS Physical Science Q1 Ep 7 Chemical Reactions', 'description': 'SHS Physical Science\nQuarter 1\nEpisode 7 : Chemical Reactions\nTeacher : Antonio Maypa'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT15M48S,hd,5658,65,21,2021-02-03T12:53:16Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS USCP Q1 Ep 7 Human Cultural Evolution (Part 2),"SHS Understanding Culture, Society, and Politics
Quarter 1
Episode 7 : Human Cultural Evolution (Part 2)
Teacher : Dawn Criselle Handig","{'title': 'SHS USCP Q1 Ep 7 Human Cultural Evolution (Part 2)', 'description': 'SHS Understanding Culture, Society, and Politics\nQuarter 1\nEpisode 7 : Human Cultural Evolution (Part 2)\nTeacher : Dawn Criselle Handig'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT23M52S,hd,11349,225,303,2021-02-03T12:44:05Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Philosophy Q1 Ep 8 Environmental Philosophy,"SHS Philosophy
Quarter 1
Episode 8 : Environmental Philosophy
Teacher : Jossa Andrea Mae S. Joble","{'title': 'SHS Philosophy Q1 Ep 8 Environmental Philosophy', 'description': 'SHS Philosophy\nQuarter 1\nEpisode 8 : Environmental Philosophy\nTeacher : Jossa Andrea Mae S. Joble'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT23M33S,hd,6652,127,29,2021-02-03T11:46:40Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS USCP Q1 Ep 5 Review,"SHS Understanding Culture, Society, and Politics
Quarter 1
Episode 5 : Review
Teacher : Dawn Criselle Handig","{'title': 'SHS USCP Q1 Ep 5 Review', 'description': 'SHS Understanding Culture, Society, and Politics\nQuarter 1\nEpisode 5 : Review\nTeacher : Dawn Criselle Handig'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT23M58S,hd,3523,81,1,2021-02-03T11:53:38Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Reading and Writing Q1 Ep 7 Language Use,"SHS Reading and Writing
Quarter 1
Episode 7 : Language Use
Teacher : Kit Alfonso Nadado","{'title': 'SHS Reading and Writing Q1 Ep 7 Language Use', 'description': 'SHS Reading and Writing\nQuarter 1\nEpisode 7 : Language Use\nTeacher : Kit Alfonso Nadado'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT27M26S,hd,2377,37,39,2021-02-03T11:40:33Z,UCwQhhYZDmqyNj9hjJ-xH0rw,"SHS Philosophy Q1 Ep 5 Methods of Philisophizing, Different Fallacies, and Information Literacy","SHS Philosophy
Quarter 1
Episode 5 : Methods of Philisophizing, Different Fallacies, and Information Literacy
Teacher : Jossa Andrea Mae S. Joble","{'title': 'SHS Philosophy Q1 Ep 5 Methods of Philisophizing, Different Fallacies, and Information Literacy', 'description': 'SHS Philosophy\nQuarter 1\nEpisode 5 : Methods of Philisophizing, Different Fallacies, and Information Literacy\nTeacher : Jossa Andrea Mae S. Joble'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT19M26S,hd,15906,330,74,2021-01-18T13:53:49Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS  21st  Century Literature Q1 Ep 5 Context and Tex't Meaning,"SHS 21st  Century Literature
Quarter 1
Episode 5 : Context and Tex't Meaning
Teacher : NOva Dolore B. Pelayo","{'title': ""SHS  21st  Century Literature Q1 Ep 5 Context and Tex't Meaning"", 'description': ""SHS 21st  Century Literature\nQuarter 1\nEpisode 5 : Context and Tex't Meaning\nTeacher : NOva Dolore B. Pelayo""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT25M41S,hd,29519,532,256,2021-01-19T11:00:20Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS MIL Q1 Ep 3 Responsible Use of Media and Information,"SHS Multimedia and Information Literacy
Quarter 1
Episode 3 : Responsible Use of Media and Information
Brex Brayan Nicolas","{'title': 'SHS MIL Q1 Ep 3 Responsible Use of Media and Information', 'description': 'SHS Multimedia and Information Literacy\nQuarter 1\nEpisode 3 : Responsible Use of Media and Information\nBrex Brayan Nicolas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT26M35S,hd,13699,224,31,2021-01-19T10:57:51Z,UCwQhhYZDmqyNj9hjJ-xH0rw,"SHS MIL Q1 Ep 8 Property Rights , Intellectual Property, and Fair Use Guidelines","SHS Media and Information Literacy
Quarter 1 
Episode 8 : Property Rights , Intellectual Property, and Fair Use Guidelines
Teacher : Brex Brayan NIcolas","{'title': 'SHS MIL Q1 Ep 8 Property Rights , Intellectual Property, and Fair Use Guidelines', 'description': 'SHS Media and Information Literacy\nQuarter 1 \nEpisode 8 : Property Rights , Intellectual Property, and Fair Use Guidelines\nTeacher : Brex Brayan NIcolas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT27M21S,hd,34148,577,31,2021-01-19T10:53:46Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS MIL Q1 Ep 7 Media Codes and Conventions,"SHS Media and Information Literacy
Quarter 1
Episode 7 : Media Codes and Conventions
Teacher : Brex Brayan Nicolas","{'title': 'SHS MIL Q1 Ep 7 Media Codes and Conventions', 'description': 'SHS Media and Information Literacy\nQuarter 1\nEpisode 7 : Media Codes and Conventions\nTeacher : Brex Brayan Nicolas'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT21M25S,hd,46400,823,12,2021-01-19T10:49:16Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Oral Communication Q1 Ep 7 Different Types of Speech Context,"SHS Oral Communication
Quarter 1
Episode 7 : Different Types of Speech Context
Teacher : Derry Ann C. Belen","{'title': 'SHS Oral Communication Q1 Ep 7 Different Types of Speech Context', 'description': 'SHS Oral Communication\nQuarter 1\nEpisode 7 : Different Types of Speech Context\nTeacher : Derry Ann C. Belen'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT26M4S,hd,93489,1871,37,2021-01-19T10:46:31Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Oral Communication Q1  Ep 2 Models pf Communication,"SHS Oral Communication
Quarter 1
Episode 2 : Models pf Communication 
Teacher : Derry Ann C. Belen","{'title': 'SHS Oral Communication Q1  Ep 2 Models pf Communication', 'description': 'SHS Oral Communication\nQuarter 1\nEpisode 2 : Models pf Communication \nTeacher : Derry Ann C. Belen'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT21M56S,hd,99597,3167,0,2021-01-19T10:43:44Z,UCwQhhYZDmqyNj9hjJ-xH0rw,"SHS 21st Literature Q1 Ep 1 Geographic , Linguistic,  and Ethnic Dimensions of the Philippine","SHS 21st Literature
Quarter 1
Episode 1 : Geographic , Linguistic,  and Ethnic Dimensions of the Philippine Literary History from Pre - Colonial to the Contemporary
Teacher : Nova Dolore B. Pelayo","{'title': 'SHS 21st Literature Q1 Ep 1 Geographic , Linguistic,  and Ethnic Dimensions of the Philippine', 'description': 'SHS 21st Literature\nQuarter 1\nEpisode 1 : Geographic , Linguistic,  and Ethnic Dimensions of the Philippine Literary History from Pre - Colonial to the Contemporary\nTeacher : Nova Dolore B. Pelayo'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT18M3S,hd,33558,767,29,2021-01-19T10:36:35Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS 21st Literature Q1 Ep3 21st Literary Genres,"SHS 21st Literature
Quarter 1
Episode 3 : 21st Literary Genres
Teacher : Nova Dolore B. Pelayo","{'title': 'SHS 21st Literature Q1 Ep3 21st Literary Genres', 'description': 'SHS 21st Literature\nQuarter 1\nEpisode 3 : 21st Literary Genres\nTeacher : Nova Dolore B. Pelayo'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT20M11S,hd,23555,535,0,2021-01-19T10:32:54Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS 21st Literature Q1 Ep 2 Represintative Text from the Region,"SHS 21st Literature
Quarter 1
Episode 2 : Represintative Text from the Region
Teacher : Nova Dolore B. Pelayo","{'title': 'SHS 21st Literature Q1 Ep 2 Represintative Text from the Region', 'description': 'SHS 21st Literature\nQuarter 1\nEpisode 2 : Represintative Text from the Region\nTeacher : Nova Dolore B. Pelayo'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT19M28S,hd,15405,331,7,2021-01-19T10:16:41Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS 21st Literature Q1 Ep 4 Context and Text's Meaning,"SHS 21st Literature
Quarter 1
Episode 4 : Context and Text's Meaning
Teacher : Nova Dolore B. Pelayo","{'title': ""SHS 21st Literature Q1 Ep 4 Context and Text's Meaning"", 'description': ""SHS 21st Literature\nQuarter 1\nEpisode 4 : Context and Text's Meaning\nTeacher : Nova Dolore B. Pelayo""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT26M29S,hd,33229,839,14,2021-01-18T13:45:08Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Filipino Q1 Ep 2 Konseptong Pangwika,"SHS Komunikasyon at Pananaliksik sa KUltura at Wikang Pilipino
Quarter 1
Episode 2 : Konseptong Pangwika
Teacher : Loren Domer-Ybañez","{'title': 'SHS Filipino Q1 Ep 2 Konseptong Pangwika', 'description': 'SHS Komunikasyon at Pananaliksik sa KUltura at Wikang Pilipino\nQuarter 1\nEpisode 2 : Konseptong Pangwika\nTeacher : Loren Domer-Ybañez'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT22M2S,hd,11149,191,0,2021-01-18T13:41:17Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Pagbasa Q1 Ep 3 Katanigan at Kalikasan ng Iba't ibang Teksto Tungo sa Pananaliksik,"SHS Pagbasa
Quarter 1
Episode 3 : Katanigan at Kalikasan ng Iba't ibang Teksto Tungo sa Pananaliksik
Teacher : Jerson Quiachon Orbiso","{'title': ""SHS Pagbasa Q1 Ep 3 Katanigan at Kalikasan ng Iba't ibang Teksto Tungo sa Pananaliksik"", 'description': ""SHS Pagbasa\nQuarter 1\nEpisode 3 : Katanigan at Kalikasan ng Iba't ibang Teksto Tungo sa Pananaliksik\nTeacher : Jerson Quiachon Orbiso""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT22M6S,hd,5521,80,2,2021-01-18T13:37:44Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Pagbasa Q1 Ep 4 Pagbasa at Pagsusuri ng Iba't Ibang Teksto Tungo sa Pananaliksik,"SHS Pagbasa
Quarter 1
Episode 4 : Pagbasa at Pagsusuri ng Iba't Ibang Teksto Tungo sa Pananaliksik
Teacher : Jerson Quiachon Orbiso","{'title': ""SHS Pagbasa Q1 Ep 4 Pagbasa at Pagsusuri ng Iba't Ibang Teksto Tungo sa Pananaliksik"", 'description': ""SHS Pagbasa\nQuarter 1\nEpisode 4 : Pagbasa at Pagsusuri ng Iba't Ibang Teksto Tungo sa Pananaliksik\nTeacher : Jerson Quiachon Orbiso""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT18M34S,hd,13351,258,1,2021-01-18T13:34:22Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Pagabasa Q1 Ep 5 Tekstong Nanghihikayat o Perswey,"SHS Pagabasa
Quarter 1
Episode 5 : Tekstong Nanghihikayat o Persweysib
Teacher : Jerson Quiachon Orbiso","{'title': 'SHS Pagabasa Q1 Ep 5 Tekstong Nanghihikayat o Perswey', 'description': 'SHS Pagabasa\nQuarter 1\nEpisode 5 : Tekstong Nanghihikayat o Persweysib\nTeacher : Jerson Quiachon Orbiso'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT15M3S,hd,9953,227,4,2021-01-18T13:31:26Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Filipino Q1 Ep 8 Kohesyong Gramatikal,"SHS Komunikasyon at Pananaliksik sa Wikang Pilipino
Quarter 1
Episode 8 : Kohesyong Gramatikal
Teacher : Ryan Alba","{'title': 'SHS Filipino Q1 Ep 8 Kohesyong Gramatikal', 'description': 'SHS Komunikasyon at Pananaliksik sa Wikang Pilipino\nQuarter 1\nEpisode 8 : Kohesyong Gramatikal\nTeacher : Ryan Alba'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
PT23M38S,hd,21761,483,9,2021-01-18T13:25:45Z,UCwQhhYZDmqyNj9hjJ-xH0rw,SHS Filipino Q1 Ep 3  Patakarang Bilingguwal,"SHS Komunikasyon at Pananaliksiik
Quarter 1
Episode 3 : Patakarang Bilingguwal
Teacher : Loren Domer-Ybañez","{'title': 'SHS Filipino Q1 Ep 3  Patakarang Bilingguwal', 'description': 'SHS Komunikasyon at Pananaliksiik\nQuarter 1\nEpisode 3 : Patakarang Bilingguwal\nTeacher : Loren Domer-Ybañez'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",11
